timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779290962193,536,Request,200,OK,Stress Testing 1-1,text,true,,231,158,12,12,http://localhost:8080/?token=497019606&user=-1356144809&config=3,536,0,0
1779290962714,533,Request,200,OK,Stress Testing 1-2,text,true,,231,158,12,12,http://localhost:8080/?token=497019606&user=-1356144809&config=3,533,0,0
1779290962716,549,Request,200,OK,Stress Testing 1-7,text,true,,231,158,12,12,http://localhost:8080/?token=497019606&user=-1356144809&config=3,549,0,0
1779290962714,568,Request,200,OK,Stress Testing 1-12,text,true,,231,158,12,12,http://localhost:8080/?token=497019606&user=-1356144809&config=3,568,0,1
1779290963313,536,Request,200,OK,Stress Testing 1-3,text,true,,231,158,13,13,http://localhost:8080/?token=497019606&user=-1356144809&config=3,536,0,0
1779290963318,551,Request,200,OK,Stress Testing 1-8,text,true,,231,158,13,13,http://localhost:8080/?token=497019606&user=-1356144809&config=3,551,0,0
1779290963314,573,Request,200,OK,Stress Testing 1-13,text,true,,231,158,13,13,http://localhost:8080/?token=497019606&user=-1356144809&config=3,573,0,1
1779290963915,545,Request,200,OK,Stress Testing 1-9,text,true,,231,158,14,14,http://localhost:8080/?token=497019606&user=-1356144809&config=3,545,0,0
1779290963921,557,Request,200,OK,Stress Testing 1-4,text,true,,231,158,14,14,http://localhost:8080/?token=497019606&user=-1356144809&config=3,557,0,0
1779290963913,582,Request,200,OK,Stress Testing 1-14,text,true,,231,158,14,14,http://localhost:8080/?token=497019606&user=-1356144809&config=3,582,0,1
1779290964515,551,Request,200,OK,Stress Testing 1-5,text,true,,231,158,15,15,http://localhost:8080/?token=497019606&user=-1356144809&config=3,551,0,0
1779290964515,569,Request,200,OK,Stress Testing 1-10,text,true,,231,158,15,15,http://localhost:8080/?token=497019606&user=-1356144809&config=3,569,0,0
1779290964515,588,Request,200,OK,Stress Testing 1-15,text,true,,231,158,15,15,http://localhost:8080/?token=497019606&user=-1356144809&config=3,588,0,1
1779290965114,548,Request,200,OK,Stress Testing 1-11,text,true,,231,158,16,16,http://localhost:8080/?token=497019606&user=-1356144809&config=3,547,0,0
1779290965118,567,Request,200,OK,Stress Testing 1-6,text,true,,231,158,16,16,http://localhost:8080/?token=497019606&user=-1356144809&config=3,567,0,0
1779290965116,598,Request,200,OK,Stress Testing 1-16,text,true,,231,158,17,17,http://localhost:8080/?token=497019606&user=-1356144809&config=3,597,0,1
1779290965193,552,Request,200,OK,Stress Testing 1-1,text,true,,231,158,17,17,http://localhost:8080/?token=497019606&user=-1356144809&config=3,552,0,0
1779290965711,602,Request,200,OK,Stress Testing 1-2,text,true,,231,158,18,18,http://localhost:8080/?token=497019606&user=-1356144809&config=3,602,0,0
1779290965719,612,Request,200,OK,Stress Testing 1-12,text,true,,231,158,18,18,http://localhost:8080/?token=497019606&user=-1356144809&config=3,612,0,0
1779290965719,612,Request,200,OK,Stress Testing 1-7,text,true,,231,158,18,18,http://localhost:8080/?token=497019606&user=-1356144809&config=3,612,0,0
1779290965713,618,Request,200,OK,Stress Testing 1-17,text,true,,231,158,18,18,http://localhost:8080/?token=497019606&user=-1356144809&config=3,618,0,1
1779290966317,608,Request,200,OK,Stress Testing 1-13,text,true,,231,158,19,19,http://localhost:8080/?token=497019606&user=-1356144809&config=3,607,0,0
1779290966313,625,Request,200,OK,Stress Testing 1-18,text,true,,231,158,19,19,http://localhost:8080/?token=497019606&user=-1356144809&config=3,625,0,2
1779290966317,621,Request,200,OK,Stress Testing 1-3,text,true,,231,158,19,19,http://localhost:8080/?token=497019606&user=-1356144809&config=3,621,0,0
1779290966321,617,Request,200,OK,Stress Testing 1-8,text,true,,231,158,19,19,http://localhost:8080/?token=497019606&user=-1356144809&config=3,617,0,0
1779290966914,557,Request,200,OK,Stress Testing 1-9,text,true,,231,158,19,19,http://localhost:8080/?token=497019606&user=-1356144809&config=3,557,0,0
1779290966922,571,Request,200,OK,Stress Testing 1-4,text,true,,231,158,19,19,http://localhost:8080/?token=497019606&user=-1356144809&config=3,571,0,0
1779290966918,575,Request,200,OK,Stress Testing 1-14,text,true,,231,158,19,19,http://localhost:8080/?token=497019606&user=-1356144809&config=3,575,0,0
1779290966915,596,Request,200,OK,Stress Testing 1-19,text,true,,231,158,20,20,http://localhost:8080/?token=497019606&user=-1356144809&config=3,596,0,1
1779290967518,558,Request,200,OK,Stress Testing 1-10,text,true,,231,158,20,20,http://localhost:8080/?token=497019606&user=-1356144809&config=3,558,0,0
1779290967520,574,Request,200,OK,Stress Testing 1-5,text,true,,231,158,20,20,http://localhost:8080/?token=497019606&user=-1356144809&config=3,574,0,0
1779290967514,580,Request,200,OK,Stress Testing 1-15,text,true,,231,158,20,20,http://localhost:8080/?token=497019606&user=-1356144809&config=3,580,0,0
1779290967511,603,Request,200,OK,Stress Testing 1-20,text,true,,231,158,21,21,http://localhost:8080/?token=497019606&user=-1356144809&config=3,603,0,1
1779290968114,560,Request,200,OK,Stress Testing 1-11,text,true,,231,158,21,21,http://localhost:8080/?token=497019606&user=-1356144809&config=3,560,0,0
1779290968119,572,Request,200,OK,Stress Testing 1-6,text,true,,231,158,21,21,http://localhost:8080/?token=497019606&user=-1356144809&config=3,572,0,0
1779290968120,571,Request,200,OK,Stress Testing 1-16,text,true,,231,158,21,21,http://localhost:8080/?token=497019606&user=-1356144809&config=3,571,0,0
1779290968114,595,Request,200,OK,Stress Testing 1-21,text,true,,231,158,21,21,http://localhost:8080/?token=497019606&user=-1356144809&config=3,595,0,1
1779290968189,571,Request,200,OK,Stress Testing 1-1,text,true,,231,158,22,22,http://localhost:8080/?token=497019606&user=-1356144809&config=3,571,0,0
1779290968711,562,Request,200,OK,Stress Testing 1-2,text,true,,231,158,22,22,http://localhost:8080/?token=497019606&user=-1356144809&config=3,562,0,0
1779290968717,574,Request,200,OK,Stress Testing 1-17,text,true,,231,158,22,22,http://localhost:8080/?token=497019606&user=-1356144809&config=3,574,0,0
1779290968719,573,Request,200,OK,Stress Testing 1-12,text,true,,231,158,22,22,http://localhost:8080/?token=497019606&user=-1356144809&config=3,573,0,0
1779290968719,572,Request,200,OK,Stress Testing 1-7,text,true,,231,158,22,22,http://localhost:8080/?token=497019606&user=-1356144809&config=3,572,0,0
1779290968713,596,Request,200,OK,Stress Testing 1-22,text,true,,231,158,22,22,http://localhost:8080/?token=497019606&user=-1356144809&config=3,596,0,1
1779290969316,572,Request,200,OK,Stress Testing 1-18,text,true,,231,158,23,23,http://localhost:8080/?token=497019606&user=-1356144809&config=3,572,0,0
1779290969315,592,Request,200,OK,Stress Testing 1-3,text,true,,231,158,23,23,http://localhost:8080/?token=497019606&user=-1356144809&config=3,591,0,0
1779290969315,592,Request,200,OK,Stress Testing 1-13,text,true,,231,158,23,23,http://localhost:8080/?token=497019606&user=-1356144809&config=3,591,0,0
1779290969318,589,Request,200,OK,Stress Testing 1-8,text,true,,231,158,23,23,http://localhost:8080/?token=497019606&user=-1356144809&config=3,588,0,0
1779290969313,611,Request,200,OK,Stress Testing 1-23,text,true,,231,158,24,24,http://localhost:8080/?token=497019606&user=-1356144809&config=3,611,0,1
1779290969919,572,Request,200,OK,Stress Testing 1-19,text,true,,231,158,24,24,http://localhost:8080/?token=497019606&user=-1356144809&config=3,572,0,0
1779290969916,593,Request,200,OK,Stress Testing 1-4,text,true,,231,158,24,24,http://localhost:8080/?token=497019606&user=-1356144809&config=3,593,0,0
1779290969916,593,Request,200,OK,Stress Testing 1-9,text,true,,231,158,24,24,http://localhost:8080/?token=497019606&user=-1356144809&config=3,593,0,0
1779290969914,595,Request,200,OK,Stress Testing 1-14,text,true,,231,158,24,24,http://localhost:8080/?token=497019606&user=-1356144809&config=3,594,0,0
1779290969913,613,Request,200,OK,Stress Testing 1-24,text,true,,231,158,25,25,http://localhost:8080/?token=497019606&user=-1356144809&config=3,613,0,1
1779290970510,572,Request,200,OK,Stress Testing 1-20,text,true,,231,158,25,25,http://localhost:8080/?token=497019606&user=-1356144809&config=3,571,0,0
1779290970513,587,Request,200,OK,Stress Testing 1-10,text,true,,231,158,25,25,http://localhost:8080/?token=497019606&user=-1356144809&config=3,587,0,0
1779290970517,583,Request,200,OK,Stress Testing 1-15,text,true,,231,158,25,25,http://localhost:8080/?token=497019606&user=-1356144809&config=3,583,0,0
1779290970520,580,Request,200,OK,Stress Testing 1-5,text,true,,231,158,25,25,http://localhost:8080/?token=497019606&user=-1356144809&config=3,580,0,0
1779290970514,606,Request,200,OK,Stress Testing 1-25,text,true,,231,158,26,26,http://localhost:8080/?token=497019606&user=-1356144809&config=3,606,0,1
1779290971115,587,Request,200,OK,Stress Testing 1-11,text,true,,231,158,26,26,http://localhost:8080/?token=497019606&user=-1356144809&config=3,586,0,0
1779290971117,602,Request,200,OK,Stress Testing 1-21,text,true,,231,158,27,27,http://localhost:8080/?token=497019606&user=-1356144809&config=3,602,0,0
1779290971118,601,Request,200,OK,Stress Testing 1-16,text,true,,231,158,27,27,http://localhost:8080/?token=497019606&user=-1356144809&config=3,601,0,0
1779290971117,602,Request,200,OK,Stress Testing 1-6,text,true,,231,158,27,27,http://localhost:8080/?token=497019606&user=-1356144809&config=3,602,0,0
1779290971117,616,Request,200,OK,Stress Testing 1-26,text,true,,231,158,27,27,http://localhost:8080/?token=497019606&user=-1356144809&config=3,616,0,2
1779290971190,580,Request,200,OK,Stress Testing 1-1,text,true,,231,158,27,27,http://localhost:8080/?token=497019606&user=-1356144809&config=3,580,0,0
1779290971715,584,Request,200,OK,Stress Testing 1-12,text,true,,231,158,27,27,http://localhost:8080/?token=497019606&user=-1356144809&config=3,583,0,0
1779290971715,602,Request,200,OK,Stress Testing 1-2,text,true,,231,158,28,28,http://localhost:8080/?token=497019606&user=-1356144809&config=3,602,0,0
1779290971715,602,Request,200,OK,Stress Testing 1-17,text,true,,231,158,28,28,http://localhost:8080/?token=497019606&user=-1356144809&config=3,602,0,0
1779290971714,604,Request,200,OK,Stress Testing 1-22,text,true,,231,158,28,28,http://localhost:8080/?token=497019606&user=-1356144809&config=3,604,0,0
1779290971716,601,Request,200,OK,Stress Testing 1-7,text,true,,231,158,28,28,http://localhost:8080/?token=497019606&user=-1356144809&config=3,601,0,0
1779290971712,629,Request,200,OK,Stress Testing 1-27,text,true,,231,158,28,28,http://localhost:8080/?token=497019606&user=-1356144809&config=3,629,0,1
1779290972318,607,Request,200,OK,Stress Testing 1-18,text,true,,231,158,29,29,http://localhost:8080/?token=497019606&user=-1356144809&config=3,607,0,0
1779290972313,629,Request,200,OK,Stress Testing 1-3,text,true,,231,158,29,29,http://localhost:8080/?token=497019606&user=-1356144809&config=3,628,0,0
1779290972318,624,Request,200,OK,Stress Testing 1-23,text,true,,231,158,29,29,http://localhost:8080/?token=497019606&user=-1356144809&config=3,624,0,0
1779290972319,623,Request,200,OK,Stress Testing 1-13,text,true,,231,158,29,29,http://localhost:8080/?token=497019606&user=-1356144809&config=3,622,0,0
1779290972319,623,Request,200,OK,Stress Testing 1-8,text,true,,231,158,29,29,http://localhost:8080/?token=497019606&user=-1356144809&config=3,622,0,0
1779290972313,645,Request,200,OK,Stress Testing 1-28,text,true,,231,158,29,29,http://localhost:8080/?token=497019606&user=-1356144809&config=3,645,0,1
1779290972918,598,Request,200,OK,Stress Testing 1-9,text,true,,231,158,30,30,http://localhost:8080/?token=497019606&user=-1356144809&config=3,597,0,0
1779290972922,612,Request,200,OK,Stress Testing 1-4,text,true,,231,158,30,30,http://localhost:8080/?token=497019606&user=-1356144809&config=3,612,0,0
1779290972917,617,Request,200,OK,Stress Testing 1-24,text,true,,231,158,30,30,http://localhost:8080/?token=497019606&user=-1356144809&config=3,617,0,0
1779290972917,617,Request,200,OK,Stress Testing 1-14,text,true,,231,158,30,30,http://localhost:8080/?token=497019606&user=-1356144809&config=3,617,0,0
1779290972919,615,Request,200,OK,Stress Testing 1-19,text,true,,231,158,30,30,http://localhost:8080/?token=497019606&user=-1356144809&config=3,615,0,0
1779290972914,637,Request,200,OK,Stress Testing 1-29,text,true,,231,158,30,30,http://localhost:8080/?token=497019606&user=-1356144809&config=3,637,0,1
1779290973515,589,Request,200,OK,Stress Testing 1-20,text,true,,231,158,30,30,http://localhost:8080/?token=497019606&user=-1356144809&config=3,589,0,0
1779290973518,605,Request,200,OK,Stress Testing 1-10,text,true,,231,158,31,31,http://localhost:8080/?token=497019606&user=-1356144809&config=3,605,0,0
1779290973514,609,Request,200,OK,Stress Testing 1-15,text,true,,231,158,31,31,http://localhost:8080/?token=497019606&user=-1356144809&config=3,609,0,0
1779290973517,606,Request,200,OK,Stress Testing 1-5,text,true,,231,158,31,31,http://localhost:8080/?token=497019606&user=-1356144809&config=3,606,0,0
1779290973517,606,Request,200,OK,Stress Testing 1-25,text,true,,231,158,31,31,http://localhost:8080/?token=497019606&user=-1356144809&config=3,606,0,0
1779290973516,686,Request,200,OK,Stress Testing 1-30,text,true,,231,158,31,31,http://localhost:8080/?token=497019606&user=-1356144809&config=3,686,0,1
1779290974118,603,Request,200,OK,Stress Testing 1-21,text,true,,231,158,32,32,http://localhost:8080/?token=497019606&user=-1356144809&config=3,603,0,0
1779290974119,618,Request,200,OK,Stress Testing 1-6,text,true,,231,158,32,32,http://localhost:8080/?token=497019606&user=-1356144809&config=3,618,0,0
1779290974120,617,Request,200,OK,Stress Testing 1-16,text,true,,231,158,32,32,http://localhost:8080/?token=497019606&user=-1356144809&config=3,617,0,0
1779290974118,619,Request,200,OK,Stress Testing 1-11,text,true,,231,158,32,32,http://localhost:8080/?token=497019606&user=-1356144809&config=3,619,0,0
1779290974120,618,Request,200,OK,Stress Testing 1-26,text,true,,231,158,32,32,http://localhost:8080/?token=497019606&user=-1356144809&config=3,618,0,0
1779290974113,641,Request,200,OK,Stress Testing 1-31,text,true,,231,158,32,32,http://localhost:8080/?token=497019606&user=-1356144809&config=3,641,0,1
1779290974191,605,Request,200,OK,Stress Testing 1-1,text,true,,231,158,32,32,http://localhost:8080/?token=497019606&user=-1356144809&config=3,605,0,0
1779290974711,603,Request,200,OK,Stress Testing 1-2,text,true,,231,158,33,33,http://localhost:8080/?token=497019606&user=-1356144809&config=3,603,0,0
1779290974714,618,Request,200,OK,Stress Testing 1-17,text,true,,231,158,33,33,http://localhost:8080/?token=497019606&user=-1356144809&config=3,618,0,0
1779290974719,613,Request,200,OK,Stress Testing 1-12,text,true,,231,158,33,33,http://localhost:8080/?token=497019606&user=-1356144809&config=3,613,0,0
1779290974712,620,Request,200,OK,Stress Testing 1-22,text,true,,231,158,33,33,http://localhost:8080/?token=497019606&user=-1356144809&config=3,620,0,0
1779290974718,614,Request,200,OK,Stress Testing 1-7,text,true,,231,158,33,33,http://localhost:8080/?token=497019606&user=-1356144809&config=3,614,0,0
1779290974716,616,Request,200,OK,Stress Testing 1-27,text,true,,231,158,33,33,http://localhost:8080/?token=497019606&user=-1356144809&config=3,616,0,0
1779290974713,654,Request,200,OK,Stress Testing 1-32,text,true,,231,158,33,33,http://localhost:8080/?token=497019606&user=-1356144809&config=3,654,0,0
1779290975316,599,Request,200,OK,Stress Testing 1-28,text,true,,231,158,34,34,http://localhost:8080/?token=497019606&user=-1356144809&config=3,599,0,0
1779290975316,617,Request,200,OK,Stress Testing 1-8,text,true,,231,158,34,34,http://localhost:8080/?token=497019606&user=-1356144809&config=3,617,0,0
1779290975316,617,Request,200,OK,Stress Testing 1-3,text,true,,231,158,34,34,http://localhost:8080/?token=497019606&user=-1356144809&config=3,617,0,0
1779290975317,617,Request,200,OK,Stress Testing 1-23,text,true,,231,158,34,34,http://localhost:8080/?token=497019606&user=-1356144809&config=3,617,0,0
1779290975317,616,Request,200,OK,Stress Testing 1-13,text,true,,231,158,34,34,http://localhost:8080/?token=497019606&user=-1356144809&config=3,616,0,0
1779290975317,616,Request,200,OK,Stress Testing 1-18,text,true,,231,158,34,34,http://localhost:8080/?token=497019606&user=-1356144809&config=3,616,0,0
1779290975315,654,Request,200,OK,Stress Testing 1-33,text,true,,231,158,34,34,http://localhost:8080/?token=497019606&user=-1356144809&config=3,654,0,1
1779290975920,606,Request,200,OK,Stress Testing 1-4,text,true,,231,158,35,35,http://localhost:8080/?token=497019606&user=-1356144809&config=3,606,0,0
1779290975916,618,Request,200,OK,Stress Testing 1-14,text,true,,231,158,35,35,http://localhost:8080/?token=497019606&user=-1356144809&config=3,618,0,0
1779290975917,617,Request,200,OK,Stress Testing 1-9,text,true,,231,158,35,35,http://localhost:8080/?token=497019606&user=-1356144809&config=3,617,0,0
1779290975916,618,Request,200,OK,Stress Testing 1-24,text,true,,231,158,35,35,http://localhost:8080/?token=497019606&user=-1356144809&config=3,618,0,0
1779290975917,617,Request,200,OK,Stress Testing 1-19,text,true,,231,158,35,35,http://localhost:8080/?token=497019606&user=-1356144809&config=3,617,0,0
1779290975916,618,Request,200,OK,Stress Testing 1-29,text,true,,231,158,35,35,http://localhost:8080/?token=497019606&user=-1356144809&config=3,618,0,0
1779290975912,658,Request,200,OK,Stress Testing 1-34,text,true,,231,158,35,35,http://localhost:8080/?token=497019606&user=-1356144809&config=3,658,0,1
1779290976513,607,Request,200,OK,Stress Testing 1-20,text,true,,231,158,36,36,http://localhost:8080/?token=497019606&user=-1356144809&config=3,607,0,0
1779290976520,618,Request,200,OK,Stress Testing 1-5,text,true,,231,158,36,36,http://localhost:8080/?token=497019606&user=-1356144809&config=3,618,0,0
1779290976515,624,Request,200,OK,Stress Testing 1-15,text,true,,231,158,36,36,http://localhost:8080/?token=497019606&user=-1356144809&config=3,624,0,0
1779290976518,622,Request,200,OK,Stress Testing 1-25,text,true,,231,158,36,36,http://localhost:8080/?token=497019606&user=-1356144809&config=3,622,0,0
1779290976516,623,Request,200,OK,Stress Testing 1-30,text,true,,231,158,36,36,http://localhost:8080/?token=497019606&user=-1356144809&config=3,622,0,0
1779290976518,621,Request,200,OK,Stress Testing 1-10,text,true,,231,158,36,36,http://localhost:8080/?token=497019606&user=-1356144809&config=3,620,0,0
1779290976514,658,Request,200,OK,Stress Testing 1-35,text,true,,231,158,36,36,http://localhost:8080/?token=497019606&user=-1356144809&config=3,658,0,1
1779290977120,623,Request,200,OK,Stress Testing 1-26,text,true,,231,158,37,37,http://localhost:8080/?token=497019606&user=-1356144809&config=3,623,0,0
1779290977117,627,Request,200,OK,Stress Testing 1-11,text,true,,231,158,37,37,http://localhost:8080/?token=497019606&user=-1356144809&config=3,627,0,0
1779290977117,626,Request,200,OK,Stress Testing 1-6,text,true,,231,158,37,37,http://localhost:8080/?token=497019606&user=-1356144809&config=3,626,0,0
1779290977120,624,Request,200,OK,Stress Testing 1-16,text,true,,231,158,37,37,http://localhost:8080/?token=497019606&user=-1356144809&config=3,623,0,0
1779290977117,645,Request,200,OK,Stress Testing 1-21,text,true,,231,158,37,37,http://localhost:8080/?token=497019606&user=-1356144809&config=3,645,0,0
1779290977117,645,Request,200,OK,Stress Testing 1-31,text,true,,231,158,37,37,http://localhost:8080/?token=497019606&user=-1356144809&config=3,645,0,0
1779290977116,664,Request,200,OK,Stress Testing 1-36,text,true,,231,158,37,37,http://localhost:8080/?token=497019606&user=-1356144809&config=3,664,0,1
1779290977193,622,Request,200,OK,Stress Testing 1-1,text,true,,231,158,37,37,http://localhost:8080/?token=497019606&user=-1356144809&config=3,622,0,0
1779290977713,617,Request,200,OK,Stress Testing 1-32,text,true,,231,158,38,38,http://localhost:8080/?token=497019606&user=-1356144809&config=3,617,0,0
1779290977716,632,Request,200,OK,Stress Testing 1-2,text,true,,231,158,38,38,http://localhost:8080/?token=497019606&user=-1356144809&config=3,632,0,0
1779290977715,633,Request,200,OK,Stress Testing 1-7,text,true,,231,158,38,38,http://localhost:8080/?token=497019606&user=-1356144809&config=3,633,0,0
1779290977715,633,Request,200,OK,Stress Testing 1-12,text,true,,231,158,38,38,http://localhost:8080/?token=497019606&user=-1356144809&config=3,633,0,0
1779290977716,632,Request,200,OK,Stress Testing 1-27,text,true,,231,158,38,38,http://localhost:8080/?token=497019606&user=-1356144809&config=3,632,0,0
1779290977716,632,Request,200,OK,Stress Testing 1-22,text,true,,231,158,38,38,http://localhost:8080/?token=497019606&user=-1356144809&config=3,632,0,0
1779290977716,649,Request,200,OK,Stress Testing 1-17,text,true,,231,158,38,38,http://localhost:8080/?token=497019606&user=-1356144809&config=3,649,0,0
1779290977715,673,Request,200,OK,Stress Testing 1-37,text,true,,231,158,38,38,http://localhost:8080/?token=497019606&user=-1356144809&config=3,673,0,2
1779290978315,622,Request,200,OK,Stress Testing 1-33,text,true,,231,158,39,39,http://localhost:8080/?token=497019606&user=-1356144809&config=3,622,0,0
1779290978314,628,Request,200,OK,Stress Testing 1-3,text,true,,231,158,39,39,http://localhost:8080/?token=497019606&user=-1356144809&config=3,628,0,0
1779290978316,626,Request,200,OK,Stress Testing 1-8,text,true,,231,158,39,39,http://localhost:8080/?token=497019606&user=-1356144809&config=3,626,0,0
1779290978314,628,Request,200,OK,Stress Testing 1-13,text,true,,231,158,39,39,http://localhost:8080/?token=497019606&user=-1356144809&config=3,628,0,0
1779290978317,642,Request,200,OK,Stress Testing 1-28,text,true,,231,158,39,39,http://localhost:8080/?token=497019606&user=-1356144809&config=3,642,0,0
1779290978318,641,Request,200,OK,Stress Testing 1-18,text,true,,231,158,39,39,http://localhost:8080/?token=497019606&user=-1356144809&config=3,641,0,0
1779290978317,642,Request,200,OK,Stress Testing 1-23,text,true,,231,158,39,39,http://localhost:8080/?token=497019606&user=-1356144809&config=3,642,0,0
1779290978318,659,Request,200,OK,Stress Testing 1-38,text,true,,231,158,39,39,http://localhost:8080/?token=497019606&user=-1356144809&config=3,659,0,1
1779290978915,642,Request,200,OK,Stress Testing 1-24,text,true,,231,158,40,40,http://localhost:8080/?token=497019606&user=-1356144809&config=3,642,0,0
1779290978914,643,Request,200,OK,Stress Testing 1-9,text,true,,231,158,40,40,http://localhost:8080/?token=497019606&user=-1356144809&config=3,643,0,0
1779290978916,641,Request,200,OK,Stress Testing 1-29,text,true,,231,158,40,40,http://localhost:8080/?token=497019606&user=-1356144809&config=3,641,0,0
1779290978914,643,Request,200,OK,Stress Testing 1-34,text,true,,231,158,40,40,http://localhost:8080/?token=497019606&user=-1356144809&config=3,643,0,0
1779290978917,658,Request,200,OK,Stress Testing 1-14,text,true,,231,158,40,40,http://localhost:8080/?token=497019606&user=-1356144809&config=3,658,0,0
1779290978921,656,Request,200,OK,Stress Testing 1-4,text,true,,231,158,40,40,http://localhost:8080/?token=497019606&user=-1356144809&config=3,656,0,0
1779290978917,658,Request,200,OK,Stress Testing 1-19,text,true,,231,158,40,40,http://localhost:8080/?token=497019606&user=-1356144809&config=3,658,0,0
1779290978917,676,Request,200,OK,Stress Testing 1-39,text,true,,231,158,40,40,http://localhost:8080/?token=497019606&user=-1356144809&config=3,676,0,1
1779290979514,646,Request,200,OK,Stress Testing 1-20,text,true,,231,158,41,41,http://localhost:8080/?token=497019606&user=-1356144809&config=3,646,0,0
1779290979519,641,Request,200,OK,Stress Testing 1-25,text,true,,231,158,41,41,http://localhost:8080/?token=497019606&user=-1356144809&config=3,641,0,0
1779290979521,640,Request,200,OK,Stress Testing 1-30,text,true,,231,158,41,41,http://localhost:8080/?token=497019606&user=-1356144809&config=3,640,0,0
1779290979518,643,Request,200,OK,Stress Testing 1-35,text,true,,231,158,41,41,http://localhost:8080/?token=497019606&user=-1356144809&config=3,643,0,0
1779290979518,642,Request,200,OK,Stress Testing 1-10,text,true,,231,158,41,41,http://localhost:8080/?token=497019606&user=-1356144809&config=3,642,0,0
1779290979520,658,Request,200,OK,Stress Testing 1-5,text,true,,231,158,41,41,http://localhost:8080/?token=497019606&user=-1356144809&config=3,658,0,0
1779290979519,659,Request,200,OK,Stress Testing 1-15,text,true,,231,158,41,41,http://localhost:8080/?token=497019606&user=-1356144809&config=3,659,0,0
1779290979512,666,Request,200,OK,Stress Testing 1-40,text,true,,231,158,41,41,http://localhost:8080/?token=497019606&user=-1356144809&config=3,666,0,1
1779290980119,642,Request,200,OK,Stress Testing 1-6,text,true,,231,158,42,42,http://localhost:8080/?token=497019606&user=-1356144809&config=3,642,0,0
1779290980121,658,Request,200,OK,Stress Testing 1-26,text,true,,231,158,42,42,http://localhost:8080/?token=497019606&user=-1356144809&config=3,658,0,0
1779290980113,666,Request,200,OK,Stress Testing 1-11,text,true,,231,158,42,42,http://localhost:8080/?token=497019606&user=-1356144809&config=3,666,0,0
1779290980119,660,Request,200,OK,Stress Testing 1-21,text,true,,231,158,42,42,http://localhost:8080/?token=497019606&user=-1356144809&config=3,660,0,0
1779290980119,661,Request,200,OK,Stress Testing 1-36,text,true,,231,158,42,42,http://localhost:8080/?token=497019606&user=-1356144809&config=3,661,0,0
1779290980121,658,Request,200,OK,Stress Testing 1-16,text,true,,231,158,42,42,http://localhost:8080/?token=497019606&user=-1356144809&config=3,658,0,0
1779290980113,684,Request,200,OK,Stress Testing 1-31,text,true,,231,158,42,42,http://localhost:8080/?token=497019606&user=-1356144809&config=3,684,0,0
